-0.0333
-0.035
-0.035
-0.03
-0.03
-0.0333
-0.0317
-0.0333
-0.0333
-0.0367
-0.035
-0.0417
-0.0417
-0.0383
-0.0417
-0.0467
-0.0467
-0.0517
-0.0533
-0.0583
-0.0583
-0.0633
-0.0633
-0.06
-0.0633
-0.06
-0.06
-0.0583
-0.0583
-0.0567
-0.0583
-0.0567
-0.06
-0.055
-0.055
-0.05
-0.0517
-0.0417
-0.0417
-0.0367
-0.0367
-0.0317
-0.0317
-0.025
-0.0267
-0.0183
-0.0167
-0.0083
-0.0083
0.005
0.005
0.0133
0.015
0.01
0.0083
-0.0183
-0.02
-0.045
-0.045
-0.0567
-0.0567
-0.055
-0.0567
-0.05
-0.05
-0.045
-0.0467
-0.0483
-0.0483
-0.0533
-0.0533
-0.06
-0.06
-0.0783
-0.0783
-0.1083
-0.11
-0.0883
-0.085
0.01
0.0133
0.0367
0.0317
0.0033
0.005
0.0017
0.0017
-0.005
-0.0067
-0.0017
-0.0017
0.0067
0.0067
0.035
0.0367
0.07
0.0717
0.0017
-0.0283
0.265
0.3217
0.0333
0.3017
-0.1817
-0.1967
-0.3783
-0.3817
-0.2767
-0.27
-0.0833
-0.0767
0.0267
0.03
0.0617
0.06
0.02
0.0183
-0.0183
-0.02
-0.0317
-0.03
-0.02
-0.0183
-0.0033
-0.0033
0.0067
0.0067
0.015
0.0133
0.0217
0.0217
0.0333
0.0333
0.0517
0.0517
0.0833
0.085
0.1383
0.14
0.195
0.2317
0.13
0.1133
-0.0483
-0.0183
0.18
0.145
0.105
0.1067
0.115
0.1083
0.065
0.0633
0.0017
0
-0.0467
-0.0483
-0.0783
-0.08
-0.0983
-0.0983
-0.105
-0.1033
-0.105
-0.105
-0.0983
-0.1
-0.0917
-0.0933
-0.0817
-0.08
-0.0717
-0.0717
-0.06
-0.0583
-0.05
-0.05
-0.0417
-0.0417
-0.0367
-0.0383
-0.0333
-0.0333
-0.0283
-0.0333
-0.03
-0.03
-0.025
-0.025
-0.0167
-0.0167
-0.0083
-0.0083
0.0017
0.0017
0.0033
0.005
0.0017
0.0033
0.0017
0
0.005
0.0033
0.0067
0.0033
0.0067
0.005
0.0017
0.0033
0
